"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.099370167E0,8.058221845E-1,-2.595611773E0,4.743138546E-1,2.758898965E0
3.109422167E0,3.238951821E-1,-6.363292660E0,-2.219018340E-3,6.371530938E0
3.119473167E0,1.469739608E0,-8.281836621E0,-1.554950643E0,8.553760801E0
3.129525167E0,2.031430599E0,-7.458001358E0,-1.189560476E0,7.820712797E0
3.139576167E0,4.625965607E0,-8.034447944E0,1.392970490E-1,9.272071787E0
3.149627167E0,4.867403280E0,-7.747169561E0,1.198720724E0,9.227523084E0
3.159679167E0,3.866584201E0,-6.707072688E0,-8.877529317E-1,7.792522229E0
3.169730167E0,3.787433367E0,-7.150115048E0,3.075775766E-1,8.097122988E0
3.179782167E0,3.722702643E0,-6.237650029E0,-3.328141594E-1,7.271695684E0
3.189833167E0,3.120697001E0,-5.022664690E0,-2.534534097E-1,5.918627289E0
3.199885167E0,2.494533002E0,-4.226539089E0,1.490420187E-1,4.910044918E0
3.209936167E0,2.500299526E0,-4.908303092E0,1.542010170E-1,5.510600232E0
3.219987167E0,3.461664810E0,-5.807466280E0,-1.103004143E0,6.850285103E0
3.230039167E0,2.641030166E-2,-5.690048928E0,2.155674868E0,6.084758700E0
3.240090167E0,-3.694347594E-1,-4.902239822E0,-2.383674179E0,5.463546458E0
3.250142167E0,-1.336114066E0,-5.099446233E0,1.476159997E0,5.474358503E0
3.260193167E0,-9.332186879E-1,-3.337457963E0,-2.353720647E0,4.189215160E0
3.270244167E0,-1.427455614E0,-6.047683348E0,1.208180349E0,6.330229314E0
3.280296167E0,-1.566884664E0,-5.360803324E0,-4.169731343E-1,5.600643394E0
3.290347167E0,-2.604044335E-1,-6.366999795E0,-1.863729823E-1,6.375047588E0
3.300399167E0,-1.710296326E-1,-5.520348696E0,3.583360863E-1,5.534609798E0
3.310450167E0,-7.873258334E-1,-4.340535821E0,-1.768893247E0,4.752800911E0
3.320502167E0,-2.418058877E0,-4.266755654E0,8.885066378E-1,4.984140506E0
3.330553167E0,-3.305631860E0,-3.958292516E0,6.274962866E-1,5.195097038E0
3.340604167E0,-3.584051419E0,-3.209315062E0,-3.447793168E-1,4.823276948E0
3.350656167E0,-3.677285857E0,-3.141882048E0,1.595447874E-1,4.839350020E0
3.360707167E0,-3.010433131E0,-4.686725486E0,-2.879853112E-1,5.577727043E0
3.370759167E0,-2.555698678E0,-4.661637423E0,-3.220810103E-1,5.325992431E0
3.380810167E0,-2.956576767E0,-4.383399712E0,2.342043757E-2,5.287351675E0
3.390861167E0,-4.484175889E0,-4.103604889E0,2.103418887E-2,6.078474227E0
3.400913167E0,-4.699708936E0,-3.440023388E0,4.152458668E-2,5.824323934E0
3.410964167E0,-4.415124658E0,-2.844218133E0,6.615539789E-3,5.251946906E0
3.421016167E0,-3.968343588E0,-2.702958466E0,-1.243696922E-1,4.803041028E0
3.431067167E0,-3.445583797E0,-3.101910189E0,-2.526359689E-1,4.643029125E0
3.441119167E0,-2.379962805E0,-3.048176616E0,-1.720823872E-1,3.871074267E0
3.451170167E0,-1.070241828E0,-2.762176142E0,-1.370289141E-1,2.965436146E0
3.461221167E0,1.771919218E-1,-1.977188610E0,-6.934797764E-3,1.985124648E0
3.471273167E0,1.375767105E0,-7.595043428E-1,-3.373492599E-2,1.571852416E0
3.481324167E0,1.703188377E0,-4.896012172E-1,7.417426944E-2,1.773714132E0
3.491376167E0,6.952457086E-1,-6.054212203E-1,-5.472935379E-2,9.235240936E-1
3.501427167E0,3.878301729E-1,-7.035606685E-1,-3.739703715E-2,8.042439902E-1
3.511478167E0,2.466843074E-1,-8.260560358E-1,1.484023333E-3,8.621043580E-1
3.521530167E0,5.880077735E-1,-7.212954198E-1,-1.078308427E-1,9.368285409E-1
3.531581167E0,7.659985529E-1,-5.002870038E-1,-5.308102369E-2,9.164379217E-1
3.541633167E0,5.960749942E-1,-6.834121136E-1,-1.455933309E-1,9.184524668E-1
3.551684167E0,9.299343800E-1,-8.704472199E-1,-1.560434747E-1,1.283279346E0
3.561736167E0,1.841039848E0,-9.173102414E-1,-1.892539054E-1,2.065599875E0
3.571787167E0,2.460744866E0,-8.782088871E-1,-7.953675091E-2,2.613970589E0
3.581838167E0,2.346083599E0,-4.311350175E-1,6.608347714E-2,2.386284283E0
3.591890167E0,1.416653176E0,1.617142140E-1,-9.920327604E-2,1.429300177E0
3.601941167E0,3.730331725E-1,6.196150439E-1,-1.831932664E-3,7.232426331E-1
3.611993167E0,3.583388272E-1,7.938560039E-1,-4.078491390E-2,8.719389194E-1
3.622044167E0,2.848631173E-1,5.615421791E-1,-1.548909885E-1,6.484349103E-1
3.632096167E0,1.546938459E-1,2.970310086E-1,-1.252169538E-1,3.575428527E-1
3.642147167E0,-6.176505256E-2,2.941184008E-1,-1.031402063E-1,3.177396066E-1
3.652198167E0,-5.412068787E-1,4.577902079E-1,2.610080123E-2,7.093363178E-1
3.662250167E0,-1.136323405E0,1.031674982E0,-1.224909818E-1,1.539671455E0
3.672301167E0,-1.572164846E0,1.501724024E0,9.800518155E-3,2.174160389E0
3.682353167E0,-1.492503696E0,1.423468105E0,-9.469858110E-2,2.064654099E0
3.692404167E0,-1.536858627E0,1.318022342E0,-1.699920076E-1,2.031751613E0
3.702455167E0,-1.382075081E0,8.108236735E-1,-7.868071854E-2,1.604293369E0
3.712507167E0,-1.163822129E0,2.333955962E-1,-8.092487991E-2,1.189749675E0
3.722558167E0,-1.129685865E0,2.366864822E-1,-9.843436718E-2,1.158404061E0
3.732610167E0,-1.218698833E0,2.613741759E-1,-1.113029194E-1,1.251371905E0
3.742661167E0,-1.429918169E0,2.713632850E-1,-6.836739957E-2,1.457044304E0
3.752713167E0,-1.563283656E0,3.701760402E-1,-9.257896543E-2,1.609178969E0
3.762764167E0,-1.288964311E0,2.708438696E-1,-5.730797589E-2,1.318358677E0
3.772815167E0,-9.794611005E-1,1.259786267E-1,-6.825922608E-2,9.898858438E-1
3.782867167E0,-6.562191255E-1,-5.355720175E-2,-1.050364584E-1,6.667267598E-1
3.792918167E0,-5.851370099E-1,-2.414457138E-1,-5.792485714E-2,6.356387670E-1
3.802970167E0,-5.057676356E-1,-1.324823933E-1,-9.267485976E-2,5.309812759E-1
3.813021167E0,-6.453047128E-1,-5.745599267E-2,-8.774741113E-2,6.537728746E-1
3.823072167E0,-9.736488220E-1,-7.538097943E-2,-7.743643105E-2,9.796278485E-1
3.833124167E0,-1.054320225E0,1.036395311E-1,-8.314214408E-2,1.062659355E0
3.843175167E0,-1.106878288E0,4.760102049E-1,-6.664480984E-2,1.206733936E0
3.853228042E0,-9.327741534E-1,3.882403551E-1,-4.591233730E-2,1.011388223E0
3.863279042E0,-1.041966959E0,5.981592343E-1,-1.251508802E-1,1.207953789E0
3.873331042E0,-1.215662666E0,1.167686919E0,-9.899862349E-2,1.688528705E0
3.883382042E0,-1.028429485E0,5.366429442E-1,-6.909654737E-2,1.162078822E0
3.893433042E0,-9.069647627E-1,3.679630518E-1,-6.060697496E-2,9.806401449E-1
3.903485042E0,-7.951250689E-1,1.169590590E-1,-9.763271391E-2,8.095896761E-1
3.913536042E0,-5.947204136E-1,-2.018390869E-1,-6.684361517E-2,6.315848766E-1
3.923588042E0,-3.266507921E-1,-4.984310244E-1,-7.316679418E-2,6.004062007E-1
3.933639042E0,9.225584281E-2,-5.794354996E-1,-1.086605626E-1,5.967107813E-1
3.943690042E0,1.734125922E-1,-7.963352233E-1,-1.543208849E-1,8.294797469E-1
3.953742042E0,1.513585576E-1,-7.393642663E-1,-1.453179270E-1,7.685611434E-1
3.963793042E0,1.446886661E-1,-1.634745183E-1,-8.362161577E-2,2.337761811E-1
3.973845042E0,1.679937399E-1,-1.474667513E-1,-7.670962214E-2,2.363317701E-1
3.983896042E0,3.462580411E-1,-1.088215803E-1,-1.711421549E-1,4.012809546E-1
3.993948042E0,3.859476618E-1,-2.318905000E-2,-1.163473123E-1,4.037697696E-1
4.003999042E0,2.946049988E-1,-5.415145702E-2,-9.772451520E-3,2.996998272E-1
4.014050042E0,3.474054841E-1,1.547497051E-1,2.987751782E-2,3.814848721E-1
4.024102042E0,3.977540673E-1,3.104600712E-1,-9.468162417E-2,5.133793567E-1
4.034153042E0,3.460039430E-1,3.071104937E-1,-3.226961374E-2,4.637638536E-1
4.044205042E0,3.756386917E-1,2.909209789E-1,-9.409514844E-2,4.843483660E-1
4.054256042E0,4.948635651E-1,1.955772123E-1,-1.304747701E-1,5.478723023E-1
4.064307042E0,3.344057715E-1,2.126933464E-1,-8.093891323E-2,4.044957198E-1
4.074359042E0,2.171510809E-1,1.468250651E-1,-1.137306833E-1,2.857391468E-1
4.084410042E0,2.636918112E-1,2.289626027E-1,-1.328984410E-1,3.736565808E-1
4.094462042E0,2.250290711E-1,1.057084314E-1,-1.989105821E-2,2.494153353E-1
4.104513042E0,1.805976508E-1,8.909972593E-2,-1.378510326E-1,2.440433974E-1
4.114565042E0,2.140271694E-1,4.113841463E-2,-8.725916862E-2,2.347640537E-1
4.124616042E0,2.188164593E-1,3.475100304E-2,-8.471504509E-2,2.372022638E-1
4.134667042E0,1.915527382E-1,4.095771282E-2,-9.983302116E-2,2.198559025E-1
4.144719042E0,2.019408833E-1,-8.412722633E-3,-9.025001943E-2,2.213503112E-1
4.154770042E0,1.844780824E-1,-3.453294758E-2,-9.997686267E-2,2.126500892E-1
4.164822042E0,2.071820351E-1,-3.367580515E-2,-3.859863997E-2,2.134205016E-1
4.174873042E0,2.463586357E-1,-8.995985135E-2,-7.556824565E-2,2.729393926E-1
4.184924042E0,2.669105938E-1,-1.398172868E-1,-7.751069069E-2,3.111238434E-1
4.194976042E0,3.059171501E-1,-2.022677427E-1,-9.038099706E-2,3.777118837E-1
4.205027042E0,3.088535853E-1,-2.432779205E-1,-6.462985933E-2,3.984365727E-1
4.215079042E0,2.794416703E-1,-3.111178464E-1,-6.672140837E-2,4.234781078E-1
4.225130042E0,2.518256545E-1,-3.549480268E-1,-9.216498256E-2,4.448580065E-1
4.235182042E0,2.601870998E-1,-3.731217578E-1,-7.075657189E-2,4.603516759E-1
4.245233042E0,2.748367869E-1,-3.772382341E-1,-8.661948323E-2,4.747071514E-1
4.255284042E0,2.540273687E-1,-3.816258751E-1,-9.170480669E-2,4.675232445E-1
4.265336042E0,2.262902790E-1,-3.617275444E-1,-9.544234693E-2,4.372223100E-1
4.275387042E0,1.695886411E-1,-3.202317553E-1,-8.316260934E-2,3.717858307E-1
4.285439042E0,9.673445368E-2,-2.771450484E-1,-7.851699650E-2,3.038615657E-1
4.295490042E0,3.463903572E-2,-2.393184785E-1,-7.327262878E-2,2.526698935E-1
4.305541042E0,-8.552612700E-3,-2.008801253E-1,-7.117230892E-2,2.132872933E-1
4.315593042E0,-6.565024871E-2,-1.643363979E-1,-8.299011648E-2,1.954578376E-1
4.325644042E0,-1.122006497E-1,-1.390306170E-1,-7.310072064E-2,1.930342291E-1
4.335696042E0,-1.532782442E-1,-1.069028439E-1,-7.743058383E-2,2.022818170E-1
4.345747042E0,-1.938094894E-1,-6.423655185E-2,-8.011328638E-2,2.193321486E-1
4.355799042E0,-2.085517636E-1,-2.332104861E-2,-8.160081804E-2,2.251586172E-1
4.365850042E0,-2.176765629E-1,1.439949259E-2,-7.845033824E-2,2.318294351E-1
4.375901042E0,-2.247281588E-1,3.518044449E-2,-8.099153817E-2,2.414540086E-1
4.385953042E0,-2.371823079E-1,5.577084796E-2,-8.248725593E-2,2.572352659E-1
4.396004042E0,-2.361631382E-1,7.733996113E-2,-8.548278451E-2,2.627961260E-1
4.406056042E0,-2.359981553E-1,9.424263532E-2,-7.021745861E-2,2.636423622E-1
4.416107042E0,-2.228858473E-1,1.003364664E-1,-8.459342301E-2,2.586533484E-1
4.426158042E0,-2.119659345E-1,1.089867094E-1,-8.115818381E-2,2.517822691E-1
4.436210042E0,-2.012455763E-1,1.168690210E-1,-8.461037993E-2,2.476228310E-1
4.446261042E0,-1.856611568E-1,1.014733662E-1,-8.596634924E-2,2.283793388E-1
4.456313042E0,-1.559196416E-1,8.445537390E-2,-7.445025802E-2,1.923187088E-1
4.466364042E0,-1.292371703E-1,5.382871812E-2,-7.880058646E-2,1.606527607E-1
4.476416042E0,-1.030849136E-1,2.910830518E-2,-8.165461242E-2,1.346895266E-1
4.486467042E0,-8.786267437E-2,-9.222772135E-4,-8.016708076E-2,1.189430998E-1
4.496518042E0,-8.864592718E-2,-2.121964610E-2,-7.778024733E-2,1.198254592E-1
4.506570042E0,-9.172051194E-2,-3.209707748E-2,-7.973380208E-2,1.256994586E-1
4.516621042E0,-9.375997508E-2,-3.129768088E-2,-8.438116908E-2,1.299640698E-1
4.526673042E0,-9.825882280E-2,-3.670736948E-2,-6.926845551E-2,1.256994278E-1
4.536724042E0,-1.158985203E-1,-2.590218319E-2,-7.675756931E-2,1.414040825E-1
4.546775042E0,-1.240005319E-1,-1.685453288E-2,-7.616173804E-2,1.464951109E-1
4.556827042E0,-1.234286194E-1,1.596177954E-3,-9.023481667E-2,1.529035448E-1
4.566878042E0,-1.200668907E-1,1.027128982E-2,-8.125407815E-2,1.453402313E-1
4.576930042E0,-1.179214285E-1,1.305389752E-2,-8.379937112E-2,1.452522018E-1
4.586981042E0,-1.162133197E-1,2.500090799E-2,-8.185458720E-2,1.443286338E-1
4.597033042E0,-1.065818866E-1,1.410313926E-2,-7.976011455E-2,1.338666238E-1
4.607084042E0,-9.704829385E-2,1.150502377E-2,-8.260536969E-2,1.279624320E-1
4.617135042E0,-9.282412821E-2,-4.445596947E-4,-8.694751203E-2,1.271864233E-1
4.627187042E0,-8.115409076E-2,-6.500210313E-3,-8.724864364E-2,1.193338384E-1
4.637238042E0,-9.017636279E-2,-5.722585449E-3,-8.545413315E-2,1.243661259E-1
4.647290042E0,-1.007604627E-1,1.520310331E-3,-9.323970079E-2,1.372902909E-1
4.657341042E0,-1.117547630E-1,6.102905713E-4,-8.381048083E-2,1.396914321E-1
4.667392042E0,-1.077033552E-1,3.539601717E-3,-8.336258411E-2,1.362419242E-1
4.677444042E0,-9.791378226E-2,3.099893384E-3,-8.066935658E-2,1.269025736E-1
4.687495042E0,-9.522968187E-2,2.832736156E-3,-8.456243277E-2,1.273872903E-1
4.697547042E0,-9.700741815E-2,1.026331385E-2,-7.917363882E-2,1.256353448E-1
4.707598042E0,-9.435354056E-2,1.755866327E-3,-7.767733634E-2,1.222270112E-1
4.717649042E0,-8.132446401E-2,1.063211784E-2,-8.411395133E-2,1.174813482E-1
4.727701042E0,-8.871063028E-2,3.842416682E-3,-8.770648062E-2,1.248069182E-1
4.737752042E0,-8.918760776E-2,1.326910247E-3,-8.606048942E-2,1.239459475E-1
4.747804042E0,-9.785261490E-2,-3.458036485E-3,-8.097107291E-2,1.270567075E-1
4.757855042E0,-8.653838052E-2,6.718592397E-3,-1.531163585E-1,1.760075283E-1
4.767907042E0,-1.159096482E-1,-1.592465200E-3,-7.512444198E-2,1.381349495E-1
4.777958042E0,-1.514720210E-1,-5.040681332E-3,-9.682755232E-2,1.798464804E-1
4.788009042E0,-1.603620272E-1,-6.111244848E-2,2.516700089E-2,1.734476551E-1
4.798061042E0,-1.230113657E-1,-1.007220629E-1,-1.465370715E-2,1.596604559E-1
4.808112042E0,-7.625960581E-2,-8.781254363E-2,-4.639122427E-2,1.252146796E-1
